duration,end,end_idx,file,line,onset_count,onset_rate,onset_time_diff_mean,onset_time_diff_var,pitch_25pct,pitch_2pct,pitch_50pct,pitch_75pct,pitch_98pct,pitch_log_diff_variance,pitch_log_mean,pitch_log_stdev,speaker,speaker_role,start,start_idx,text,word_count,word_rate,BERT-GS_Scores
22.68,4393.04,70288640,19-123.wav,238,105.0,4.6296296296,0.2073846154,0.0343626982,890.2251074657,885.0977881397,895.3821290504,905.7859682463,954.3863975505,0.0003438427,6.8043597888,0.0232327232,Neil_Gorsuch,scotus_justice,4370.36,69925760,"Good morning, counsel. I'd -- I'd like to follow up more or less where we left off. There seems to be some lack of clarity about which stage we're at here, whether we're at the matching stage or at the screening stage. As -- as I understand it, this case is about the screening stage, whether Catholic Services would be eligible to participate in a program at all. Is that correct?",71,3.130511463844797,-0.815326035
154.88,4643.84,74301440,19-123.wav,250,256.0,1.652892562,0.6044862745,0.30962115960000003,172.6085015373,152.29220476,186.0688892989,201.740889505,476.1805709666,0.0008635764,5.2589440434,0.2607276552,Brett_M_Kavanaugh,scotus_justice,4488.96,71823360,"Good morning, Mr. Katyal. I have kind of a bigger picture thought to express, and you can react as -- as you wish. It seems like this case requires us to think about the balance between two very important rights recognized by this Court, the religious exercise and belief right, obviously, in the First Amendment, and the same-sex marriage right, as recognized in Obergefell. And it seems when those rights come into conflict, all levels of government should be careful and should often, where possible and appropriate, look for ways to accommodate both interests in reasonable ways. It's a very -- you know it's very sensitive, controversial. There are strong -- very strong feelings on all sides that warrant respect. And it seems like we and governments should be looking, where possible, for win-win answers, recognizing that neither side is going to win completely on these issues given the First Amendment on the one hand and given Obergefell on the other. But, when I look at this case, that's not at all what happened here. It seems like Philadelphia created a clash, it seems, and was looking for a fight and has brought that serious, controversial fight all the way to the Supreme Court even though no same-sex couple had gone to CSS, even though 30 agencies are available for same-sex couples, and even though CSS would refer any same-sex couple to one of those other agencies. And to be clear, I fully appreciate the stigmatic harm. I completely understand that, fully appreciate it. But we need to find a balance that also respects religious beliefs. That was the promise explicitly written by the Court in Obergefell and in Masterpiece, explicitly promised that respect for religious beliefs. And what I fear here is that the absolutist and extreme position that you're articulating would require us to go back on the promise of respect for religious believers.",316,2.040289256198347,1.5131672621
24.12,4768.2,76291200,19-123.wav,253,88.0,3.6484245439,0.264091954,0.0581965892,261.6255653006,233.081880759,277.1826309769,308.4442048382,394.2662424413,0.0018787331,5.667545752,0.15253433660000001,Amy_Coney_Barrett,scotus_justice,4744.08,75905280,"Thank you, Mr. Chief Justice. Good morning, Mr. Katyal. I just want to be sure that I'm clear in thinking about this question of whether the City was functioning as a contractor or whether it was granting licenses. Is it possible for any entity to participate in the recruitment and certification of foster families without a contract from the City?",60,2.487562189054726,-1.132615447
53.72,4873.48,77975680,19-123.wav,255,168.0,3.1273268801,0.3186586826,0.0621678775,261.6255653006,202.9095625889,277.1826309769,296.6492287707,412.9127185353,0.0009865444000000001,5.6295172471,0.13994964340000002,Amy_Coney_Barrett,scotus_justice,4819.76,77116160,"Well, let's imagine that the state takes over all hospitals and says from now on, you know, we are going to be responsible for hospitals, but we will contract with private entities to actually run them. And so there's a Catholic hospital and gets a contract with the City to run it. In fact, it's a -- a Catholic hospital that's in existence before the state adopts this policy. And its contract with the state provides that there are -- in the contract the state gives everyone is that you can get some exceptions for some medical procedures, but every hospital has to perform abortions. In that context, do we analyze this as a licensing question, or, given that the Catholic hospital can't even enter the business without this contract, do you still say that this was the provision of a contractual service?",143,2.661950856291884,-0.1395468414
35.84,5100.96,81615360,19-123.wav,261,125.0,3.4877232143,0.2735483871,0.0470107638,184.9972113558,161.9823763911,209.4602097347,261.6255653006,577.2395659525,0.0018633658000000001,5.4783319759,0.3733711476,John_G_Roberts_Jr,scotus_justice,5065.12,81041920,"Mr. Fisher, suppose that the City of Philadelphia decides that it doesn't like the message that the church having an all male priesthood -- the message that that conveys. It doesn't want to expose foster children to that belief in foster parents. And so it terminates CSS's contract because of the church's -- that church -- the church's belief in that respect. Are they free to do that?",68,1.8973214285714284,-0.4533714652
18.0,5156.48,82503680,19-123.wav,265,63.0,3.5,0.2859354839,0.0496762539,184.9972113558,172.6085015373,204.0850057271,238.5299114663,900.5690249572,0.0011446091,5.4994914007,0.4765303072,John_G_Roberts_Jr,scotus_justice,5138.48,82215680,"-- the way it would relate is the same way that the -- the same-sex ban because of -- of the church's view on it, CSS's, is that they think it's stigmatizing, that it sends the wrong message for foster parents to belong to an entity that discriminates on the basis of -- of gender.",55,3.0555555555555554,0.2735000849
28.36,5203.52,83256320,19-123.wav,268,78.0,2.7503526093,0.3399480519,0.0861500233,99.1375508872,87.0757460988,102.633629069,106.8685135269,133.8107581908,0.0003090921,4.6447175638000004,0.0989977065,Clarence_Thomas,scotus_justice,5175.16,82802560,"Thank you, Mr. Chief Justice. Mr. Fisher, I want to go back to the assessment of the pool, as Mr. Katyal designated it, and the placement. Do you agree with him that both of these are in the -- have to be looked at in the interests, best interests, of the child?",52,1.8335684062059239,-1.2447727919
22.2,5257.56,84120960,19-123.wav,272,66.0,2.972972973,0.32147692310000003,0.0655180649,,,,,,,,,Clarence_Thomas,scotus_justice,5235.36,83765760,"Excuse me, I'm sorry to interrupt you. It's just we -- we're short on time, but -- so what would be the standard? Why the assessment of the -- of the family then if it's -- if -- if you say statutorily it's only the placement that's in the best interests of the child? What's the policy behind assessing the family?",61,2.7477477477477477,-1.1189877987
56.92,5371.84,85949440,19-123.wav,284,140.0,2.4595924104,0.4067913669,0.1518797478,164.5764640782,126.3568190497,180.7718692089,198.5622507693,425.0119847269,0.0013400527,5.2180524769,0.2411531852,Stephen_G_Breyer,scotus_justice,5314.92,85038720,"In general, what have you thought should be the right rule? I mean, I've always thought that Smith is a problem or a solution to a problem that nobody could figure out how to answer it. If your opponents win, it's pretty hard to see how all kinds of government programs can exist with every religion making exceptions every which way for all kind of reasons, sincerely too. If you win, it's pretty hard to see how, for example, a -- a religious group that wants to meet on Sunday, the only place to hold services, but there is a -- there are a no parking sign, and they can't do it. I mean, they can't even hold religious services. And -- and we could think of lots of examples, like abortion and so forth. And that, I think, is what led Justice Scalia to that more absolute rule. He couldn't figure out another one. So have you anything there that you can suggest?",164,2.881236823612087,1.0747767687
30.36,5473.68,87578880,19-123.wav,289,84.0,2.766798419,0.3577831325,0.1111137361,145.9866916572,128.953808461,161.9823763911,177.666316696,230.725040034,0.0007811226000000001,5.0950506583,0.1339191683,Samuel_A_Alito_Jr,scotus_justice,5443.32,87093120,"Do you think it's fair to say this is simply a government contracting case when Catholic Social Services and other agencies cannot participate in this activity at all, an activity in which some of them at least have been participating long before it was taken over by the state, unless they are approved by the City? Even if it's a -- partially a contracting case, is it not also partially a licensing case?",73,2.404479578392622,-0.10128305850000001
32.6,5551.6,88825600,19-123.wav,293,88.0,2.6993865031,0.34059770110000004,0.1226675968,159.1996161184,128.5654973417,179.7306998565,276.3844037371,970.7973635041,0.0015497601,5.5237827693,0.6934550421,Samuel_A_Alito_Jr,scotus_justice,5519.0,88304000,"-- government has expanded at all levels, and it has taken over more and more programs that were previously conducted by -- by private entities. What -- what if the government took over all provision of assistance to homeless people? Would that -- and -- and an issue arose about whether a private entity could participate in that charitable activity. Would you say that's purely a contracting case?",68,2.085889570552147,-0.9267081618
19.28,5628.24,90051840,19-123.wav,299,65.0,3.3713692946,0.28,0.061152,152.4507104896,122.7353435599,191.5211239251,847.5760805494,1007.1391428566,0.00108486,5.6566014991,0.8186198012,Samuel_A_Alito_Jr,scotus_justice,5608.96,89743360,"Would your answer be the same, that -- that if the government took over all hospitals but contracted it out to private entities, it could insist that the hospitals perform procedures that are objectionable on religious grounds to the contractors, so-called contractors, running these hospitals?",45,2.33402489626556,-0.6263925433
